NUM;NAME;RAJD;DECJD;P0;DM;
# Generated 2015-09-02 using ATNF Pulsar Catalogue web form
# Used "Short csv without errors" output
# Conditions "DM > 0 && P0 > 0"
# Return fields Name, RaJD, DecJD, P0, DM
# Removed second line (units) from resulting output
# Changed "#" in first line to "NUM"
1364;J1749-4931;267.349042;-49.533056;0.445822;53.00;
1365;B1745-56;267.435417;-56.088611;1.332310;58.00;
1366;J1750-2043;267.576667;-20.718889;5.639047;239.00;
1367;J1750-2438;267.749113;-24.649444;0.712794;476.00;
1368;J1750-2444;267.595667;-24.746389;0.899377;331.00;
1369;J1750-2536;267.639125;-25.611944;0.034749;178.40;
1370;J1750-28;267.516667;-28.750000;1.300513;388.00;
1371;B1747-31;267.697161;-31.962261;0.910363;206.34;
1372;J1750-3503;267.685421;-35.052472;0.684014;189.35;
1373;J1750-3703A;267.557507;-37.053042;0.111601;233.82;
1374;J1750-3703B;267.550738;-37.056369;0.006075;234.39;
1375;J1750-3703C;267.556059;-37.051550;0.026569;230.67;
1376;J1750-3703D;267.554570;-37.051769;0.005140;230.09;
1377;J1751-2516;267.969292;-25.278611;0.394836;556.00;
1378;J1751-2857;267.886235;-28.962917;0.003915;42.81;
1379;J1751-3323;267.886354;-33.394333;0.548227;296.70;
1380;B1747-46;267.925971;-46.956889;0.742352;20.40;
1381;J1752+2359;268.147583;23.996722;0.409051;36.00;
1382;J1752-2410;268.244758;-24.173889;0.191037;508.30;
1383;B1749-28;268.244540;-28.110361;0.562558;50.37;
1384;J1752-2821;268.102292;-28.352778;0.640229;516.30;
1385;J1753-12;268.220833;-12.983333;0.405454;73.20;
1386;J1753-1914;268.396546;-19.249444;0.062955;105.30;
1387;J1753-2240;268.416029;-22.678333;0.095138;158.60;
1388;B1750-24;268.377579;-25.006998;0.528336;672.00;
1389;J1753-38;268.250000;-38.816667;0.666804;168.00;
1390;J1754-2422;268.652333;-24.373333;2.090248;738.00;
1391;J1754-30;268.566667;-30.183333;1.320490;293.00;
1392;J1754-3443;268.655717;-34.731639;0.361691;187.70;
1393;J1754-3510;268.727567;-35.178611;0.392704;82.30;
1394;B1753+52;268.595536;52.020071;2.391397;35.35;
1395;J1755-0903;268.793183;-9.064333;0.190710;63.70;
1396;J1755-1650;268.798533;-16.844722;0.733744;159.90;
1397;J1755-2025;268.899171;-20.416667;0.322231;364.30;
1398;J1755-25;268.900000;-25.883333;0.315196;751.00;
1399;J1755-2521;268.998792;-25.357500;1.175968;252.00;
1400;J1755-25211;268.830458;-25.352500;1.004513;835.00;
1401;J1755-2534;268.957583;-25.577500;0.233541;590.00;
1402;J1755-26;268.817875;-26.000000;0.430872;405.00;
1403;J1755-2725;268.924500;-27.429167;0.261955;115.00;
1404;J1755-33;268.800000;-33.516667;0.959466;266.50;
1405;J1755-3716;268.897693;-37.269661;0.012786;167.60;
1406;J1756+18;269.000000;18.316667;0.744000;77.00;
1407;J1756-2225;269.106500;-22.430000;0.404980;326.00;
1408;J1756-2251;269.194308;-22.866486;0.028462;121.20;
1409;B1753-24;269.241306;-24.592864;0.670480;367.10;
1410;J1756-25;269.175000;-25.466667;0.855986;706.00;
1411;J1756-2619;269.330792;-26.318889;0.724514;534.00;
1412;J1757-15;269.350000;-15.055000;0.179400;150.00;
1413;J1757-2223;269.461550;-22.396944;0.185310;239.30;
1414;B1754-24;269.372234;-24.368735;0.234101;179.45;
1415;J1757-27;269.478313;-27.750000;0.017687;334.00;
1416;J1757-5322;269.313173;-53.373996;0.008870;30.82;
1417;J1758-1931;269.523333;-19.528056;0.692552;207.00;
1418;J1758-2206;269.685208;-22.112500;0.430278;678.00;
1419;J1758-2540;269.633083;-25.680278;2.107263;218.20;
1420;J1758-2630;269.642792;-26.502778;1.202893;328.00;
1421;J1758-2846;269.564208;-28.767222;0.766706;66.60;
1422;J1758+3030;269.607833;30.506667;0.947256;34.90;
1423;J1759-1029;269.892917;-10.499167;2.512263;110.00;
1424;J1759-1736;269.867333;-17.602778;0.798452;206.00;
1425;J1759-1903;269.924000;-19.055278;0.731505;467.00;
1426;J1759-1940;269.987667;-19.674722;0.254720;302.70;
1427;J1759-1956;269.897583;-19.935556;2.843389;236.40;
1428;B1756-22;269.850654;-22.092509;0.460974;177.16;
1429;J1759-2302;269.955125;-23.035556;0.810718;889.00;
1430;J1759-2307;269.878938;-23.121389;0.558889;812.60;
1431;J1759-24;269.850000;-24.033333;1.457739;772.00;
1432;J1759-2549;269.896333;-25.818611;0.956549;431.00;
1433;J1759-2922;269.951025;-29.368674;0.574400;79.42;
1434;J1759-3107;269.841900;-31.122639;1.078953;128.60;
1435;J1800-0125;270.092000;-1.425167;0.783185;50.00;
1436;J1800-2114;270.051250;-21.238611;1.799272;641.00;
1437;B1757-23;270.000000;-23.716667;1.030820;280.00;
1438;J1800+50;270.250000;50.466667;0.578364;23.00;
1439;B1758-03;270.344418;-3.965285;0.921491;120.37;
1440;J1801-0857A;270.460885;-8.958847;0.007176;182.56;
1441;J1801-0857B;270.460691;-8.959114;0.028962;182.39;
1442;J1801-0857C;270.461420;-8.959083;0.003739;182.26;
1443;J1801-0857D;270.480689;-8.956758;0.004227;174.71;
1444;J1801-1417;270.462818;-14.292917;0.003625;57.21;
1445;J1801-1855;270.342917;-18.930278;2.550498;484.00;
1446;J1801-1909;270.444542;-19.160000;1.108725;264.00;
1447;J1801-2115;270.385375;-21.255000;0.438113;778.80;
1448;J1801-2154;270.284708;-21.908889;0.375297;387.90;
1449;B1758-23;270.332621;-23.078944;0.415827;1073.90;
1450;B1757-24;270.250067;-24.857639;0.124924;289.00;
1451;B1758-29;270.445150;-29.344048;1.081908;125.61;
1452;J1801-3210;270.357873;-32.181587;0.007454;177.71;
1453;J1801-3458;270.469417;-34.976944;1.385604;146.00;
1454;J1802+0128;270.614375;1.473250;0.554262;97.97;
1455;J1802+03;270.683333;3.633333;0.664300;77.00;
1456;J1802-05;270.550000;-5.398056;1.681000;130.00;
1457;J1802-1745;270.561875;-17.754722;0.514671;264.20;
1458;J1802-2124;270.522232;-21.401014;0.012648;149.63;
1459;J1802-2426;270.512917;-24.445278;0.569007;711.00;
1460;J1802-3346;270.730000;-33.779167;2.461052;217.00;
1461;J1803-1616;270.894500;-16.275000;0.536596;388.10;
1462;J1803-1857;270.996083;-18.955278;2.864338;392.00;
1463;J1803-1920;270.872667;-19.344722;0.443649;436.10;
1464;B1800-21;270.964210;-21.618709;0.133667;233.99;
1465;B1800-27;270.882053;-27.201774;0.334415;165.50;
1466;J1803-30;270.892083;-30.033889;0.007101;192.00;
1467;J1803-3002B;270.892083;-30.033889;0.004397;192.60;
1468;J1803-3002C;270.892083;-30.033889;0.005840;194.50;
1469;J1803-3329;270.935221;-33.486306;0.633412;170.90;
1470;B1802-07;271.207898;-7.590193;0.023101;186.32;
1471;J1804-2228;271.117458;-22.471667;0.570511;424.00;
1472;J1804-2717;271.088047;-27.292001;0.009343;24.67;
1473;J1804-28;271.200000;-28.116667;1.273011;203.50;
1474;B1802+03;271.292311;3.108409;0.218712;80.86;
1475;J1805-0619;271.380983;-6.329278;0.454651;146.22;
1476;J1805-1504;271.275417;-15.076667;1.181269;225.00;
1477;J1805-2032;271.404542;-20.547500;0.405769;932.30;
1478;J1805-2037;271.367458;-20.621111;0.357807;708.10;
1479;J1805-2447;271.358042;-24.791667;0.661402;269.00;
1480;J1805-2948;271.427042;-29.800000;0.428341;167.90;
1481;J1806+1023;271.717142;10.388417;0.484286;52.03;
1482;B1804-12;271.528297;-11.907985;0.522618;122.41;
1483;J1806-1618;271.607417;-16.310556;0.668309;319.00;
1484;J1806-1920;271.527500;-19.339722;0.879791;683.00;
1485;J1806-2125;271.581625;-21.427778;0.481789;750.40;
1486;J1807+04;271.854167;4.083333;0.798900;53.00;
1487;J1807+0756;271.963479;7.945386;0.464300;89.29;
1488;B1804-08;271.908448;-8.795353;0.163727;112.38;
1489;J1807-2459A;271.834815;-24.998028;0.003059;134.00;
1490;J1807-2459B;271.836963;-25.000532;0.004186;137.15;
1491;J1807-2557;271.806917;-25.955556;2.764195;385.00;
1492;B1804-27;271.785396;-27.250823;0.827776;312.98;
1493;J1808+00;272.079167;0.566667;0.425115;141.00;
1494;J1808-0813;272.039302;-8.217166;0.876044;151.27;
1495;J1808-1020;272.190142;-10.346750;0.596993;225.30;
1496;J1808-1517;272.162875;-15.294444;0.544549;205.00;
1497;J1808-1726;272.176250;-17.440833;0.241035;536.00;
1498;B1805-20;272.026652;-20.968757;0.918410;606.80;
1499;J1808-2701;272.055125;-27.022500;2.457882;95.00;
1500;J1808-3249;272.018667;-32.826111;0.364912;147.37;
1501;J1809-0119;272.464000;-1.324722;0.744976;140.00;
1502;J1809-0743;272.399667;-7.717056;0.313886;240.70;
1503;J1809-1429;272.439625;-14.490278;0.895285;411.30;
1504;J1809-1850;272.405042;-18.848611;1.124481;598.00;
1505;J1809-1917;272.429779;-19.293917;0.082747;197.10;
1506;J1809-1943;272.462862;-19.731092;5.540354;178.00;
1507;J1809-2004;272.316125;-20.070000;0.434811;867.10;
1508;B1806-21;272.309706;-21.150799;0.702414;381.91;
1509;J1809-3547;272.362417;-35.788333;0.860388;193.84;
1510;J1810-1441;272.746508;-14.692667;0.217214;304.90;
1511;J1810+1744;272.655333;17.743717;0.001660;39.70;
1512;J1810-1820;272.731333;-18.344167;0.153716;452.20;
1513;J1810-2005;272.745800;-20.085631;0.032822;241.00;
1514;B1806-53;272.685125;-53.635472;0.261049;45.00;
1515;J1811-0154;272.832833;-1.908583;0.924945;148.10;
1516;J1811+0702;272.835083;7.041583;0.461713;57.80;
1517;J1811-1049;272.821125;-10.817500;2.623859;253.30;
1518;J1811-1717;272.860542;-17.296389;0.391385;545.50;
1519;J1811-1736;272.979308;-17.610472;0.104182;476.00;
1520;J1811-1835;272.873833;-18.595556;0.557464;761.00;
1521;J1811-2405;272.832721;-24.088435;0.002661;60.60;
1522;J1811-2439;272.981375;-24.664722;0.415813;172.00;
1523;J1811-4930;272.863292;-49.505778;1.432704;44.00;
1524;B1810+02;273.221616;2.449201;0.793903;104.14;
1525;B1809-173;273.030036;-17.308187;1.205374;255.10;
1526;B1809-176;273.066221;-17.560410;0.538341;518.00;
1527;J1812-1910;273.145375;-19.177500;0.430991;892.00;
1528;J1812-2102;273.087208;-21.043333;1.223352;547.20;
1529;J1812-2526;273.134583;-25.443889;0.315835;361.40;
1530;J1812-2748;273.169083;-27.800833;0.236983;104.00;
1531;J1812-3039;273.187092;-30.655833;0.587477;138.90;
1532;J1813+1822;273.411500;18.370833;0.336425;60.80;
1533;J1813-2113;273.416125;-21.216778;0.426466;462.30;
1534;J1813-2242;273.371500;-22.701667;0.328514;333.00;
1535;J1813-2621;273.419132;-26.365849;0.004430;112.52;
1536;B1811+40;273.305338;40.227509;0.931089;41.49;
1537;J1814-0521;273.608875;-5.360278;1.014219;130.00;
1538;J1814-0618;273.671917;-6.300472;1.377868;168.00;
1539;J1814+1130;273.678092;11.512208;0.751261;65.00;
1540;J1814-1649;273.655625;-16.824444;0.957464;782.00;
1541;J1814-1744;273.679583;-17.746667;3.975905;792.00;
1542;J1815-1738;273.811133;-17.634167;0.198436;728.00;
1543;J1815-1910;273.762833;-19.166778;1.249924;547.80;
1544;J1815+55;273.750000;55.483333;0.426802;59.00;
1545;J1816-0755;274.102262;-7.922917;0.217643;116.80;
1546;J1816-1446;274.121625;-14.775000;0.594500;629.00;
1547;B1813-17;274.077759;-17.484085;0.782313;525.50;
1548;B1813-26;274.147510;-26.831526;0.592885;128.12;
1549;J1816+4510;274.149726;45.176073;0.003193;38.89;
1550;J1816-5643;274.151933;-56.728361;0.217923;52.40;
1551;J1817-0743;274.457458;-7.721917;0.438095;14.80;
1552;J1817-1511;274.400833;-15.194167;0.224604;970.00;
1553;J1817-1938;274.278417;-19.643333;2.046838;519.60;
1554;B1814-23;274.250000;-23.183333;0.625470;240.00;
1555;B1813-36;274.274071;-36.301111;0.387017;94.30;
1556;J1817-3837;274.251125;-38.633250;0.384487;102.85;
1557;J1818-01;274.562500;-1.817222;0.838500;210.00;
1558;J1818-1116;274.610208;-11.274722;0.544800;422.00;
1559;B1815-14;274.599025;-14.376864;0.291489;622.00;
1560;J1818-1448;274.616292;-14.810556;0.281371;644.00;
1561;J1818-1519;274.560833;-15.328611;0.939690;845.00;
1562;J1818-1541;274.656333;-15.695833;0.551134;690.00;
1563;J1818-1556;274.716458;-15.934444;0.952709;230.00;
1564;J1819-0925;274.960592;-9.430528;0.852047;378.00;
1565;J1819-1008;274.916608;-10.141111;0.301490;404.00;
1566;J1819-1114;274.869917;-11.245278;0.294163;310.00;
1567;J1819-1131;274.992292;-11.524722;1.388137;578.00;
1568;J1819+1305;274.984275;13.087569;1.060364;64.90;
1569;J1819-1318;274.931917;-13.311667;1.515696;35.10;
1570;J1819-1408;274.986667;-14.133778;1.788490;1075.00;
1571;J1819-1458;274.892387;-14.967658;4.263164;196.00;
1572;J1819-1510;274.973712;-15.172389;0.226539;421.70;
1573;J1819-17;274.875000;-17.083333;2.352135;67.00;
1574;J1819-1717;274.930833;-17.287778;0.393522;405.00;
1575;B1818-04;275.219200;-4.460590;0.598076;84.44;
1576;J1820-0509;275.094700;-5.160694;0.337321;104.00;
1577;B1817-13;275.082331;-13.770910;0.921460;776.70;
1578;J1820-1529;275.170083;-15.497222;0.333243;772.00;
1579;B1817-18;275.162865;-18.300905;0.309905;436.00;
1580;J1821+0155;275.412015;1.922776;0.033781;51.75;
1581;J1821-0256;275.292958;-2.944056;0.414111;84.00;
1582;J1821-0331;275.436250;-3.520194;0.902316;171.50;
1583;J1821-1419;275.392917;-14.323889;1.656010;1123.00;
1584;J1821-1432;275.415737;-14.548111;1.915131;570.00;
1585;J1821+1715;275.306262;17.263072;1.366682;60.47;
1586;J1821+41;275.500000;41.750000;1.261787;40.00;
1587;J1822+0705;275.576841;7.088617;1.362817;62.20;
1588;J1822-0848;275.716083;-8.816389;2.504518;186.30;
1589;J1822-0907;275.665833;-9.126667;0.974700;467.00;
1590;J1822+1120;275.560833;11.348944;1.787037;95.20;
1591;J1822-1252;275.673750;-12.880278;2.071040;925.00;
1592;B1820-14;275.725178;-14.000667;0.214771;651.10;
1593;J1822-1617;275.652500;-16.293056;0.831156;647.00;
1594;B1819-22;275.745642;-22.941836;1.874269;121.20;
1595;J1822-4209;275.547317;-42.153050;0.456512;72.51;
1596;J1823-0154;275.967275;-1.901270;0.759777;135.87;
1597;B1821+05;275.879055;5.840086;0.752907;66.78;
1598;B1820-11;275.917945;-11.253135;0.279829;428.59;
1599;J1823-1126;275.832750;-11.434444;1.846534;607.00;
1600;J1823-1347;275.851042;-13.798333;0.617107;1044.00;
1601;J1823-1526;275.839250;-15.439444;1.625405;611.00;
1602;J1823-1807;275.790333;-18.125833;1.636792;330.00;
1603;B1820-30A;275.918696;-30.361146;0.005440;86.88;
1604;B1820-30B;275.923106;-30.361372;0.378596;87.01;
1605;J1823-3021C;275.921465;-30.360681;0.405936;86.88;
1606;J1823-3021D;275.918880;-30.362128;0.003020;86.80;
1607;J1823-3021E;275.918750;-30.361167;0.004394;91.40;
1608;J1823-3021F;275.918750;-30.361167;0.004850;86.70;
1609;B1820-31;275.944952;-31.113820;0.284054;50.24;
1610;J1824-0127;276.222625;-1.464278;2.499468;58.00;
1611;B1821-11;276.123079;-11.311837;0.435759;603.00;
1612;J1824-1159;276.233963;-11.998167;0.362492;463.40;
1613;J1824-1350;276.209088;-13.839167;1.396599;551.00;
1614;J1824-1423;276.239113;-14.384806;0.359394;428.30;
1615;J1824-1500;276.058750;-15.009167;0.412230;571.00;
1616;B1821-19;276.001898;-19.764366;0.189335;224.65;
1617;J1824-2233;276.043000;-22.553056;1.161743;156.50;
1618;J1824-2328;276.119333;-23.471389;1.505875;185.00;
1619;B1821-24A;276.133367;-24.869673;0.003054;120.50;
1620;J1824-2452B;276.136708;-24.869778;0.006547;119.50;
1621;J1824-2452C;276.136708;-24.869778;0.004159;120.70;
1622;J1824-2452D;276.136708;-24.869778;0.079832;119.50;
1623;J1824-2452E;276.136708;-24.869778;0.005420;119.80;
1624;J1824-2452F;276.136708;-24.869778;0.002451;123.80;
1625;J1824-2452G;276.136708;-24.869778;0.005909;119.40;
1626;J1824-2452H;276.136708;-24.869778;0.004629;121.50;
1627;J1824-2452I;276.135542;-24.869056;0.003932;119.00;
1628;J1824-2452J;276.136708;-24.869778;0.004039;119.20;
1629;J1824-2452K;276.136708;-24.869778;0.004461;119.80;
1630;J1824-2452L;276.136708;-24.869778;0.004100;119.00;
1631;J1824-2537;276.127446;-25.621944;0.223320;158.50;
1632;B1822+00;276.313852;0.072139;0.778949;56.62;
1633;J1825-0319;276.483138;-3.332658;0.004554;119.50;
1634;B1822-09;276.377621;-9.589528;0.769006;19.38;
1635;J1825-1108;276.326250;-11.148333;1.925872;121.00;
1636;B1822-14;276.262197;-14.781279;0.279187;357.00;
1637;J1825-31;276.491667;-31.038889;2.382000;120.00;
1638;J1825-33;276.508333;-33.350000;1.271200;43.20;
1639;B1823-11;276.522803;-11.528785;2.093136;320.58;
1640;B1823-13;276.554896;-13.579667;0.101487;231.00;
1641;J1826-1419;276.676629;-14.322667;0.770620;160.00;
1642;J1826-1526;276.552500;-15.434167;0.382073;530.00;
1643;J1827-0750;276.761396;-7.838667;0.270502;381.00;
1644;J1827-0934;276.941183;-9.571222;0.512548;259.20;
1645;B1824-10;276.772831;-9.978641;0.245757;430.00;
1646;J1828-0611;277.086313;-6.197639;0.269415;363.20;
1647;J1828+0625;277.116792;6.416806;0.003630;22.40;
1648;J1828-1007;277.126483;-10.119472;0.153197;302.60;
1649;J1828-1057;277.138375;-10.957222;0.246328;245.00;
1650;J1828-1101;277.078538;-11.030806;0.072052;607.40;
1651;J1828-1336;277.178542;-13.612500;0.860332;494.70;
1652;J1828+1359;277.222242;13.993156;0.741640;56.00;
1653;J1828-2119;277.089833;-21.332222;0.514523;268.00;
1654;J1829+0000;277.446417;0.002361;0.199147;114.00;
1655;J1829-0734;277.272375;-7.572778;0.318401;316.80;
1656;J1829-1011;277.275250;-10.190278;0.829166;610.00;
1657;B1826-17;277.429738;-17.851083;0.307133;217.11;
1658;J1829+2456;277.394445;24.938387;0.041010;13.80;
1659;J1830-0052;277.627917;-0.881667;0.345698;220.40;
1660;J1830-0131;277.581717;-1.530028;0.457536;95.70;
1661;J1830-10;277.525000;-10.650000;0.245260;203.00;
1662;B1828-11;277.698196;-10.991091;0.405043;161.50;
1663;J1830-1135;277.507167;-11.592222;6.221553;257.00;
1664;J1830-1313;277.674917;-13.221167;0.747188;537.00;
1665;J1830-1414;277.501458;-14.243611;0.771493;393.60;
1666;J1831-0823;277.901392;-8.389972;0.612133;245.90;
1667;J1831-0952;277.892933;-9.867139;0.067267;247.00;
1668;J1831-1223;277.803458;-12.391944;2.857941;342.00;
1669;J1831-1329;277.983167;-13.498889;2.165679;338.00;
1670;J1831-1423;277.871250;-14.396111;0.507945;352.00;
1671;J1832+0029;278.211250;0.490833;0.533917;28.30;
1672;J1832-0644;278.177792;-6.733833;0.744295;578.00;
1673;B1829-08;278.154250;-8.451011;0.647293;300.87;
1674;J1832-0836;278.114977;-8.615269;0.002719;28.18;
1675;B1829-10;278.170278;-10.359104;0.330354;475.70;
1676;J1832-28;278.125000;-28.716667;0.199300;127.00;
1677;J1833-0209;278.272546;-2.154556;0.291931;325.40;
1678;B1831-03;278.424644;-3.651203;0.686704;234.54;
1679;J1833-0556;278.412000;-5.934722;1.521545;461.00;
1680;J1833-0559;278.281667;-5.990278;0.483459;353.00;
1681;B1830-08;278.417917;-8.458679;0.085284;411.00;
1682;J1833-1034;278.389875;-10.568750;0.061884;169.50;
1683;J1833-1055;278.493333;-10.925278;0.633640;543.00;
1684;B1828-60;278.311667;-60.384444;1.889436;35.00;
1685;B1831-00;278.571900;-0.181467;0.520954;88.65;
1686;J1834-0031;278.712888;-0.526194;0.329532;155.10;
1687;B1831-04;278.606678;-4.437733;0.290108;79.31;
1688;J1834-0602;278.658208;-6.043056;0.487914;445.00;
1689;J1834-0633;278.621875;-6.550306;0.317315;707.00;
1690;J1834-0731;278.566667;-7.518611;0.512980;295.00;
1691;J1834-0742;278.630500;-7.705722;0.788354;552.00;
1692;J1834-0812;278.624167;-8.200000;0.491142;1020.00;
1693;J1834-09;278.650000;-9.250000;0.512327;529.00;
1694;J1834+10;278.612500;10.733333;1.172719;62.00;
1695;J1834-1202;278.596333;-12.040667;0.610259;342.40;
1696;J1834-1710;278.722504;-17.180556;0.358306;123.80;
1697;J1834-1855;278.691417;-18.933056;1.465656;185.20;
1698;J1835-0114;278.841325;-1.242669;0.005116;98.00;
1699;J1835-0349;278.803942;-3.819417;0.841865;269.60;
1700;J1835-0522;278.783833;-5.368889;1.087749;456.00;
1701;B1832-06;278.773174;-6.718433;0.305830;472.90;
1702;J1835-0924;278.908417;-9.407500;0.859192;471.00;
1703;J1835-09242;278.840925;-9.404417;0.235249;500.00;
1704;J1835-0928;278.842583;-9.467222;0.621734;450.00;
1705;J1835-0944;278.944417;-9.741389;0.145347;277.20;
1706;J1835-0946;278.936917;-9.777222;0.379536;193.30;
1707;J1835-1020;278.989796;-10.334667;0.302448;113.70;
1708;J1835-1106;278.826196;-11.104194;0.165907;132.68;
1709;J1835-1548;278.959708;-15.810556;0.670486;327.00;
1710;J1835-3259A;278.933333;-32.990278;0.003889;63.35;
1711;B1834-04;279.215793;-4.610466;0.354237;231.50;
1712;J1836-0517;279.105000;-5.293056;0.457245;564.00;
1713;B1834-10;279.224691;-10.135653;0.562711;316.98;
1714;J1836-11;279.025000;-11.283333;0.496193;326.00;
1715;J1836-1324;279.217863;-13.409333;0.178756;157.33;
1716;J1836-2354A;279.106022;-23.914553;0.003354;89.11;
1717;J1836-2354B;279.101463;-23.907972;0.003232;93.30;
1718;J1837-0045;279.383975;-0.752956;0.617037;86.98;
1719;J1837+0053;279.368542;0.886944;0.473513;124.00;
1720;J1837-0559;279.348596;-5.991194;0.201063;317.80;
1721;J1837-0604;279.431458;-6.080278;0.096294;462.00;
1722;B1834-06;279.311043;-6.883921;1.905809;316.10;
1723;J1837-08;279.429167;-8.334444;1.099000;510.00;
1724;J1837+1221;279.279667;12.365000;1.963532;100.60;
1725;J1837-1243;279.289208;-12.732222;1.876019;300.00;
1726;J1837-1837;279.476042;-18.618889;0.618358;100.74;
1727;J1838-01;279.625000;-1.016667;0.183295;320.40;
1728;J1838-0107;279.664263;-1.130178;0.444426;268.90;
1729;J1838-0453;279.546625;-4.889722;0.380831;621.00;
1730;J1838-0549;279.658708;-5.820000;0.235303;274.00;
1731;J1838-0624;279.715750;-6.415000;0.927178;424.00;
1732;J1838-1046;279.610333;-10.782500;1.218354;208.00;
1733;J1838+1650;279.679425;16.837792;1.901967;33.90;
1734;J1838-1849;279.640792;-18.833056;0.488242;169.90;
1735;J1839-01;279.970833;-1.600000;0.931900;307.00;
1736;J1839-0223;279.991800;-2.385972;1.266790;330.00;
1737;J1839-0321;279.906313;-3.352917;0.238778;449.10;
1738;J1839-0332;279.985763;-3.549611;2.675682;195.10;
1739;J1839-0402;279.962750;-4.040250;0.520940;242.00;
1740;J1839-0436;279.750267;-4.615972;0.149461;292.70;
1741;J1839-0459;279.927579;-4.999667;0.585319;243.00;
1742;J1839-0627;279.835250;-6.459444;0.484914;88.50;
1743;J1839-0643;279.790846;-6.729222;0.449548;497.90;
1744;J1839-0905;279.972742;-9.087444;0.418969;348.00;
1745;J1839-1238;279.932117;-12.644639;1.911428;169.80;
1746;J1839+15;279.750000;15.000000;0.549161;68.10;
1747;J1840+0214;280.142029;2.248528;0.797478;182.40;
1748;J1840-04;280.204167;-4.640833;0.422300;380.00;
1749;J1840-0559;280.096583;-5.987833;0.859368;321.70;
1750;J1840-0626;280.067958;-6.437611;1.893353;748.00;
1751;J1840-0643;280.039333;-6.729722;0.035578;500.00;
1752;J1840-0753;280.198333;-7.892222;0.437869;691.00;
1753;J1840-0809;280.139017;-8.150917;0.955672;349.80;
1754;J1840-0815;280.057396;-8.252944;1.096440;233.20;
1755;J1840-0840;280.216250;-8.674722;5.309377;272.00;
1756;J1840-1122;280.100275;-11.369639;0.940962;311.00;
1757;J1840-1207;280.224092;-12.125722;0.754470;302.30;
1758;J1840-1419;280.137333;-14.318056;6.597563;19.40;
1759;B1839+56;280.185867;56.682075;1.652862;26.70;
1760;J1841+0130;280.324004;1.504694;0.029773;125.88;
1761;J1841-0157;280.484196;-1.965167;0.663321;475.00;
1762;J1841-0310;280.357875;-3.172500;1.657656;216.00;
1763;J1841-0345;280.411167;-3.811833;0.204068;194.32;
1764;B1838-04;280.273596;-4.422083;0.186149;325.49;
1765;J1841-0500;280.325583;-5.005417;0.912914;532.00;
1766;J1841-0524;280.455500;-5.408194;0.445749;289.00;
1767;B1839+09;280.483166;9.202043;0.381319;49.11;
1768;J1841-1404;280.392917;-14.071944;1.334557;267.00;
1769;J1841-7845;280.357917;-78.754167;0.353603;41.00;
1770;J1842-0153;280.741125;-1.890750;1.054228;434.00;
1771;J1842+0257;280.628875;2.966333;3.088256;148.10;
1772;J1842-0309;280.579250;-3.162778;0.404920;955.00;
1773;J1842+0358;280.570925;3.976472;0.233326;109.90;
1774;B1839-04;280.610324;-3.999954;1.839944;195.98;
1775;J1842-0415;280.547037;-4.260611;0.526682;188.00;
1776;J1842-0612;280.679375;-6.210000;0.564475;485.00;
1777;J1842+0638;280.541675;6.637500;0.313016;212.20;
1778;J1842-0800;280.728929;-8.014861;1.255469;188.60;
1779;J1842-0905;280.592242;-9.090167;0.344643;343.30;
1780;J1842+1332;280.624833;13.533750;0.471604;102.50;
1781;J1843-0000;280.866508;-0.011361;0.880330;101.50;
1782;J1843-0050;280.903000;-0.836111;0.782598;507.00;
1783;J1843-0137;280.802625;-1.629528;0.669872;486.00;
1784;J1843-0211;280.876367;-2.184111;2.027524;441.70;
1785;J1843-0355;280.777792;-3.932222;0.132314;797.60;
1786;J1843-0408;280.931000;-4.134444;0.781934;246.00;
1787;J1843-0459;280.865179;-4.991778;0.754963;444.10;
1788;J1843-0510;280.790550;-5.167917;0.671614;257.00;
1789;J1843-0702;280.843504;-7.048500;0.191614;228.10;
1790;J1843-0744;280.772863;-7.741694;0.475393;321.00;
1791;J1843-0806;280.869646;-8.112472;0.536414;215.80;
1792;J1843-1113;280.921926;-11.225292;0.001846;59.96;
1793;J1843-1448;280.755729;-14.803503;0.005471;114.51;
1794;J1843-1507;280.890029;-15.117500;0.583550;215.50;
1795;J1843+2024;280.859083;20.415167;3.406539;85.30;
1796;J1844+00;281.045833;0.583333;0.460503;345.54;
1797;J1844-0030;281.171246;-0.507167;0.641098;605.00;
1798;J1844+0115;281.168948;1.259715;0.004186;148.22;
1799;J1844-02;281.220833;-2.933333;0.272963;820.20;
1800;B1842-02;281.187397;-2.744703;0.507722;429.00;
1801;J1844-0302;281.028825;-3.036444;1.198630;533.00;
1802;J1844-0310;281.189500;-3.176972;0.525049;836.10;
1803;B1841-04;281.139385;-4.553448;0.991027;123.16;
1804;J1844-0452;281.006417;-4.872472;0.269443;626.00;
1805;J1844-0502;281.141500;-5.033472;0.335163;318.00;
1806;B1841-05;281.021285;-5.642829;0.255699;412.80;
1807;B1842+14;281.228727;14.903922;0.375463;41.51;
1808;J1845-0316;281.470417;-3.268056;0.207636;500.00;
1809;B1842-04;281.394624;-4.574950;0.486751;230.80;
1810;J1845-0545;281.410375;-5.755056;1.092348;315.90;
1811;J1845+0623;281.285792;6.399333;1.421654;113.00;
1812;J1845-0635;281.280858;-6.589833;0.340528;414.00;
1813;J1845-0743;281.488250;-7.727333;0.104695;281.00;
